avg_ipt,bytes_in,bytes_out,dest_ip,dest_port,entropy,num_pkts_out,num_pkts_in,proto,src_ip,src_port,time_end,time_start,total_entropy,label,duration
57266541.74666667,27891,2407,786,9200,32.665176,206,252,6,786,50366,1655076887817838,1655076864435466,989689.5,benign,23.382372
48,34,29,786,5900,4.976967,7,10,6,786,27658,1655076891656091,1655076891055193,313.54895,outlier,0.600898
86.28571428571429,34,29,786,5900,5.171644,7,10,6,786,32788,1655076892692792,1655076891833047,325.8136,outlier,0.859745
0,0,0,786,22521,0.0,1,0,6,786,47613,1655076892657387,1655076892657387,0.0,outlier,0.0
49,34,29,786,5900,5.012294,7,10,6,786,35798,1655076893093723,1655076892478756,315.7745,outlier,0.614967
47.857142857142854,34,29,786,5900,5.09617,7,10,6,786,42890,1655076894267466,1655076893687608,321.05872,outlier,0.579858
0,0,0,786,41252,0.0,1,0,6,786,47613,1655076894203293,1655076894203293,0.0,outlier,0.0
47.285714285714285,34,29,786,5900,5.008713,7,10,6,786,48858,1655076895435186,1655076894847251,315.54892,outlier,0.587935
60492805.957746476,23415,28103,786,9200,26.820175,185,223,6,786,50398,1655076886434638,1655076864388158,1381721.8,benign,22.04648
58040394.7027027,26906,13064,786,9200,30.750692,49,111,6,786,50394,165507688645499,1655076864399683,1229105.1,benign,22.055307
0,0,0,786,55179,0.0,2,0,6,786,1900,1655076884541016,1655076882059635,0.0,outlier,2.481381
64.83333333333333,22,29,786,5900,4.85136,8,9,6,786,54675,1655076886083044,1655076885447684,247.41936,outlier,0.63536
0,8,8,786,"",3.0,1,1,1,786,"",1655076877073478,1655076877073405,47.999996,malicious,7.3E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655076880015904,1655076880015838,47.999996,malicious,6.6E-5
0,0,0,786,62943,0.0,1,0,6,786,47613,165507690276696,165507690276696,0.0,outlier,0.0
60.142857142857146,34,29,786,5900,5.108152,7,10,6,786,36435,1655076903776565,1655076903077099,321.8136,outlier,0.699466
58,0,47,786,37631,4.155132,5,3,6,786,64557,1655076933418382,1655076933302448,195.29121,outlier,0.115934
0,0,0,786,33846,0.0,1,0,6,786,47613,1655076936830646,1655076936830646,0.0,outlier,0.0
0,0,0,786,51448,0.0,2,18,6,786,47613,1655076919027052,1655076918125303,0.0,outlier,0.901749
0,0,0,786,11745,0.0,1,0,6,786,47613,1655076937387509,1655076937387509,0.0,outlier,0.0
5.5,48,48,786,123,4.5523,1,1,17,786,123,1655076937909605,1655076937898022,437.02084,outlier,0.011583
0,0,0,786,24035,0.0,1,0,6,786,47613,1655076938355138,1655076938355138,0.0,outlier,0.0
0,0,0,786,27602,0.0,1,0,6,786,47613,1655076940645216,1655076940645216,0.0,outlier,0.0
0,0,0,786,40752,0.0,1,0,6,786,47613,1655076942257791,1655076942257791,0.0,outlier,0.0
0,0,0,786,33281,0.0,1,0,6,786,47613,1655076942278902,1655076942278902,0.0,outlier,0.0
0,0,0,786,8086,0.0,1,0,6,786,47613,1655076942699069,1655076942699069,0.0,outlier,0.0
0,0,0,786,5356,0.0,1,0,6,786,47613,1655076944406349,1655076944406349,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655076934176595,1655076934176514,47.999996,malicious,8.1E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655076935811244,1655076935811163,47.999996,outlier,8.1E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655076936764313,1655076936764242,47.999996,malicious,7.1E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655076937984382,1655076937984287,47.999996,outlier,9.5E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655076940279456,1655076940279364,47.999996,malicious,9.2E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655076940692792,165507694069274,47.999996,outlier,5.2E-5
0,56,56,786,"",1.020244,1,1,1,786,"",1655076941868966,1655076941868892,114.267365,malicious,7.4E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655076942818846,1655076942818755,47.999996,outlier,9.1E-5
0,56,56,786,"",1.020244,1,1,1,786,"",1655076943734322,1655076943734258,114.267365,malicious,6.4E-5
0,0,0,786,49104,0.0,1,0,6,786,47613,1655076962503053,1655076962503053,0.0,outlier,0.0
0,0,0,786,26427,0.0,1,0,6,786,47613,1655076965099668,1655076965099668,0.0,outlier,0.0
0,0,0,786,2185,0.0,1,0,6,786,47613,1655076965207191,1655076965207191,0.0,outlier,0.0
0,56,56,786,"",1.020244,1,1,1,786,"",1655076962735644,1655076962735557,114.267365,malicious,8.7E-5
179.5,12,12,786,5900,2.886842,5,5,6,786,40328,165507695191866,1655076951410111,69.28421,outlier,0.508549
0,0,0,786,53034,0.0,1,0,6,786,47613,1655076954184774,1655076954184774,0.0,outlier,0.0
0,0,0,786,58772,0.0,1,0,6,786,47613,165507695442011,165507695442011,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655076954351123,165507695435104,47.999996,malicious,8.3E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655076954878956,16550769548789,47.999996,outlier,5.6E-5
0,56,56,786,"",0.98453,1,1,1,786,"",165507695534587,1655076955345799,110.26736,outlier,7.1E-5
66076749.86153846,16898,64802,786,9200,18.281635,61,48,6,786,50398,165507696279273,1655076941245845,1493609.6,benign,21.546885
66076748.276923075,15994,44750,786,9200,21.066322,146,188,6,786,50392,1655076962783803,1655076941347306,1279652.6,benign,21.436497
0,0,0,786,14836,0.0,1,0,6,786,47613,1655076959667216,1655076959667216,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",165507695549482,1655076955494735,47.999996,malicious,8.5E-5
0,56,56,786,"",1.020244,1,1,1,786,"",1655076956993612,1655076956993517,114.267365,malicious,9.5E-5
0,56,56,786,"",1.020244,1,1,1,786,"",1655076957996201,1655076957996121,114.267365,outlier,8.0E-5
0,56,56,786,"",1.020244,1,1,1,786,"",1655076959673673,1655076959673566,114.267365,malicious,1.07E-4
0,56,56,786,"",1.020244,1,1,1,786,"",1655076960777566,1655076960777466,114.267365,malicious,1.0E-4
0,0,0,786,2699,0.0,1,0,6,786,47613,1655076919024121,1655076919024121,0.0,outlier,0.0
0,0,0,786,7293,0.0,1,0,6,786,47613,1655076919281345,1655076919281345,0.0,outlier,0.0
0,0,0,786,53201,0.0,1,0,6,786,47613,1655076920673174,1655076920673174,0.0,outlier,0.0
74051444.34482759,8981,2539,786,9200,33.25182,26,55,6,786,50392,1655076921993305,1655076905479358,383060.97,benign,16.513947
72796335.08474576,10118,43241,786,9200,18.174273,3,68,6,786,50412,165507692198875,1655076905479891,969761.0,benign,16.50886
0,0,0,786,16310,0.0,1,0,6,786,47613,1655076922982573,1655076922982573,0.0,outlier,0.0
0,0,0,786,19279,0.0,1,0,6,786,47613,1655076924505709,1655076924505709,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655076923497684,1655076923497593,47.999996,malicious,9.1E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655076927482652,1655076927482563,47.999996,malicious,8.9E-5
42.57142857142857,34,29,786,5900,4.976967,7,10,6,786,7141,1655076877106985,1655076876582938,313.54895,outlier,0.524047
51.42857142857143,34,29,786,5900,5.072205,8,12,6,786,8830,1655076877821507,1655076876927092,319.54892,outlier,0.894415
0,0,0,786,61587,0.0,1,0,6,786,47613,165507687810318,165507687810318,0.0,outlier,0.0
50.57142857142857,34,29,786,5900,5.108152,7,10,6,786,14550,1655076878864642,1655076878255678,321.8136,outlier,0.608964
0,0,0,786,45918,0.0,1,0,6,786,47613,1655076878875746,1655076878875746,0.0,outlier,0.0
49.285714285714285,34,29,786,5900,5.09617,7,10,6,786,16734,1655076879163761,1655076878664119,321.05872,outlier,0.499642
107.71428571428571,34,29,786,5900,5.084188,7,10,6,786,19052,1655076880119487,1655076879075952,320.3038,outlier,1.043535
57.714285714285715,34,29,786,5900,5.09975,7,10,6,786,22731,1655076880547619,1655076879883089,321.28424,outlier,0.66453
39.285714285714285,34,29,786,5900,5.020695,8,10,6,786,57044,1655076886446012,1655076885903944,316.3038,outlier,0.542068
39,34,29,786,5900,5.171644,7,10,6,786,32040,1655076882033582,1655076881496526,325.8136,outlier,0.537056
47.42857142857143,34,29,786,5900,4.849983,7,10,6,786,2702,165507688723384,1655076886637655,305.54895,outlier,0.596185
47.57142857142857,34,29,786,5900,5.127916,7,10,6,786,5249,1655076887619103,1655076887023139,323.0587,outlier,0.595964
42.57142857142857,34,29,786,5900,5.084188,7,10,6,786,36656,1655076882828384,1655076882274894,320.3038,outlier,0.55349
43,34,29,786,5900,5.171644,7,10,6,786,10324,1655076888628962,165507688807272,325.8136,outlier,0.556242
0,0,0,786,4986,0.0,1,0,6,786,47613,1655076888446672,1655076888446672,0.0,outlier,0.0
0,0,0,786,16796,0.0,1,0,6,786,47613,1655076888518966,1655076888518966,0.0,outlier,0.0
43.857142857142854,34,29,786,5900,5.09617,7,11,6,786,41321,1655076883840142,1655076883006393,321.05872,outlier,0.833749
55.142857142857146,34,29,786,5900,5.20339,7,11,6,786,17416,1655076890123354,1655076889229837,327.81357,outlier,0.893517
0,0,0,786,54488,0.0,1,0,6,786,47613,165507689035644,165507689035644,0.0,outlier,0.0
46.142857142857146,34,29,786,5900,5.108152,7,10,6,786,22577,1655076890896413,165507689032022,321.8136,outlier,0.576193
44.42857142857143,34,29,786,5900,4.996732,7,10,6,786,25086,1655076891263009,1655076890691591,314.7941,outlier,0.571418
53.285714285714285,34,29,786,5900,5.171644,7,10,6,786,38214,1655076893501416,1655076892879165,325.8136,outlier,0.622251
43.857142857142854,34,29,786,5900,5.064424,7,10,6,786,40573,1655076893888721,1655076893312109,319.05872,outlier,0.576612
51.142857142857146,34,29,786,5900,5.159661,7,10,6,786,46513,1655076895041957,165507689442224,325.05865,outlier,0.619717
0,0,0,786,37936,0.0,1,0,6,786,47613,1655076895153309,1655076895153309,0.0,outlier,0.0
0,0,0,786,18733,0.0,1,0,6,786,47613,1655076895691176,1655076895691176,0.0,outlier,0.0
0,8,8,786,"",2.75,1,1,1,786,"",1655076890308252,1655076890308157,43.999996,outlier,9.5E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655076892665483,1655076892665427,47.999996,outlier,5.6E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655076894506169,1655076894506087,47.999996,malicious,8.2E-5
0,0,0,786,56074,0.0,1,0,6,786,55179,1655076884540652,1655076884540652,0.0,outlier,0.0
51.142857142857146,34,29,786,5900,5.139898,7,10,6,786,50557,165507688525437,1655076884618655,323.8136,outlier,0.635715
52.285714285714285,34,29,786,5900,4.917056,7,9,6,786,52352,1655076885664755,1655076885013471,309.7745,outlier,0.651284
0,8,8,786,"",3.0,1,1,1,786,"",1655076878424887,1655076878424831,47.999996,outlier,5.6E-5
0,0,0,786,8407,0.0,2,6,6,786,5189,1655076876203684,1655076876111533,0.0,outlier,0.092151
45.57142857142857,34,29,786,5900,5.171644,7,10,6,786,53158,1655076896168738,1655076895595472,325.8136,outlier,0.573266
0,0,0,786,23,0.0,1,5,6,786,44566,1655076882998594,1655076882998594,0.0,outlier,0.0
63.857142857142854,34,29,786,5900,5.171644,7,10,6,786,55643,1655076896677791,1655076895961207,325.8136,outlier,0.716584
51.857142857142854,34,29,786,5900,5.000932,7,10,6,786,58156,1655076897086019,1655076896467485,315.05872,outlier,0.618534
174.14285714285714,34,29,786,5900,5.040459,7,11,6,786,1271,165507689839015,1655076896902949,317.54892,outlier,1.487201
92.14285714285714,34,29,786,5900,5.088388,8,11,6,786,8562,1655076899417427,1655076898191497,320.56845,outlier,1.22593
165.42857142857142,34,29,786,5900,4.948802,7,11,6,786,11958,1655076900320461,1655076898918401,311.77454,outlier,1.40206
0,0,0,786,5672,0.0,1,0,6,786,55179,1655076899657582,1655076899657582,0.0,outlier,0.0
0,0,0,786,55179,0.0,1,0,6,786,1900,165507689965799,165507689965799,0.0,outlier,0.0
0,0,0,786,3241,0.0,1,0,6,786,47613,1655076899720565,1655076899720565,0.0,outlier,0.0
0,0,0,786,16295,0.0,1,0,6,786,47613,1655076899731618,1655076899731618,0.0,outlier,0.0
0,0,0,786,49777,0.0,1,0,6,786,47613,1655076900008375,1655076900008375,0.0,outlier,0.0
41.714285714285715,34,29,786,5900,5.040459,7,10,6,786,18509,1655076900657593,165507690011543,317.54892,outlier,0.542163
49,34,29,786,5900,5.084188,7,10,6,786,20917,1655076901054621,1655076900448296,320.3038,outlier,0.606325
50.142857142857146,34,29,786,5900,5.171644,7,10,6,786,23588,1655076901436818,1655076900839781,325.8136,outlier,0.597037
40.57142857142857,34,29,786,5900,5.139898,7,10,6,786,26379,1655076901783756,165507690125047,323.8136,outlier,0.533286
47.142857142857146,34,29,786,5900,5.020696,7,10,6,786,27473,1655076902098756,1655076901574757,316.30383,outlier,0.523999
0,0,0,786,19107,0.0,1,0,6,786,47613,1655076901653829,1655076901653829,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655076899239599,1655076899239505,47.999996,malicious,9.4E-5
34.285714285714285,34,29,786,5900,5.127915,8,10,6,786,29696,165507690246374,1655076901967261,323.05865,outlier,0.496479
0,0,0,786,51453,0.0,1,0,6,786,47613,1655076902092489,1655076902092489,0.0,outlier,0.0
53.142857142857146,34,29,786,5900,5.171644,7,11,6,786,31656,165507690311494,1655076902252603,325.8136,outlier,0.862337
0,0,0,786,21856,0.0,1,0,6,786,47613,1655076904378948,1655076904378948,0.0,outlier,0.0
79.28571428571429,34,29,786,5900,5.076406,7,10,6,786,43727,1655076905336134,1655076904501319,319.81354,outlier,0.834815
79536442.16666667,4399,4989,786,9200,29.683294,184,67,6,786,50394,1655076906089534,1655076905479212,278666.78,benign,0.610322
81037128.75471698,3406,30162,786,9200,12.362647,136,1,6,786,50398,1655076906032351,1655076905479543,414989.34,benign,0.552808
79536443.77777778,4517,53042,786,9200,10.334595,52,11,6,786,50396,1655076906174915,1655076905479946,594848.94,benign,0.694969
0,0,0,786,26421,0.0,1,0,6,786,47613,1655076877095225,1655076877095225,0.0,outlier,0.0
163,12,12,786,5900,2.886842,5,5,6,786,47850,165507687871944,1655076878233254,69.28421,outlier,0.486186
0,0,0,786,21851,0.0,1,0,6,786,47613,1655076880172606,1655076880172606,0.0,outlier,0.0
0,0,0,786,21345,0.0,1,0,6,786,47613,1655076880257902,1655076880257902,0.0,outlier,0.0
43.285714285714285,34,29,786,5900,5.000932,7,10,6,786,24752,1655076880931026,1655076880344919,315.05872,outlier,0.586107
94,19,43,786,3389,3.678133,4,3,6,786,65020,1655076881196435,1655076880942624,228.04424,outlier,0.253811
50.714285714285715,34,29,786,5900,4.945221,7,10,6,786,26804,1655076881318377,1655076880689188,311.54892,outlier,0.629189
55.714285714285715,34,29,786,5900,5.072205,7,10,6,786,34183,1655076882459697,165507688181581,319.54892,outlier,0.643887
0,0,0,786,10443,0.0,3,1,6,786,33698,1655076883175257,165507688208188,0.0,outlier,1.093377
45.285714285714285,34,29,786,5900,5.040459,7,11,6,786,12293,1655076889257697,1655076888431061,317.54892,outlier,0.826636
47.285714285714285,34,29,786,5900,4.841027,7,10,6,786,30307,1655076891941789,1655076891448293,304.98468,outlier,0.493496
0,0,0,786,17079,0.0,1,0,6,786,47613,1655076892394516,1655076892394516,0.0,outlier,0.0
60492805.92957746,23557,8883,786,9200,31.637596,124,195,6,786,50396,1655076886458642,165507686438797,1026323.6,benign,22.070671
31,34,29,786,5900,4.98895,7,10,6,786,45196,1655076894634654,165507689415835,314.30383,outlier,0.476304
58835468.78082192,25743,39681,786,9200,24.573357,199,240,6,786,50422,1655076886394728,1655076864388043,1607687.2,benign,22.006685
43.857142857142854,34,29,786,5900,5.20339,7,10,6,786,51019,1655076895803814,165507689523805,327.81354,outlier,0.565764
0,8,8,786,"",3.0,1,1,1,786,"",1655076887707705,1655076887707611,47.999996,malicious,9.4E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655076888605124,1655076888605038,47.999996,outlier,8.6E-5
0,8,8,786,"",3.0,1,1,1,786,"",1655076889151101,1655076889150997,47.999996,malicious,1.04E-4
0,8,8,786,"",3.0,1,1,1,786,"",1655076890008062,1655076890007967,47.999996,malicious,9.5E-5
60492805.92957746,23436,21050,786,9200,29.51883,235,72,6,786,50414,1655076886444767,1655076864388101,1313174.6,benign,22.056665
58835468.64383562,25706,52767,786,9200,24.129835,180,235,6,786,50412,1655076886426991,1655076864399828,1893540.5,benign,22.027163
51.285714285714285,34,29,786,5900,5.032678,7,10,6,786,46069,165507688446912,1655076883821993,317.05872,outlier,0.647127
546,19,45,786,10443,4.252772,5,4,6,786,35600,1655076884551452,1655076883360743,272.17743,outlier,1.190709
47.285714285714285,34,29,786,5900,5.139898,7,10,6,786,48147,1655076884858112,165507688424046,323.8136,outlier,0.617652
49,19,165,786,10443,5.237287,5,5,6,786,33046,1655076884745536,1655076884552749,963.6607,outlier,0.192787
30.666666666666668,0,82,786,10443,3.415478,6,6,6,786,42252,1655076884839374,1655076884745789,280.06918,outlier,0.093585
0,0,0,786,10443,0.0,1,0,6,786,5189,1655076884931197,1655076884931197,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655076882480607,1655076882480561,47.999996,outlier,4.6E-5
0,8,8,786,"",3.0,1,1,1,786,"",165507688564553,1655076885645462,47.999996,malicious,6.8E-5
0,0,0,786,44333,0.0,3,1,6,786,44735,1655076944556601,1655076944526598,0.0,outlier,0.030003
147.5,12,12,786,5900,2.886842,5,5,6,786,42386,1655076953102842,1655076952657679,69.28421,outlier,0.445163
0,0,0,786,22,0.0,2,1,6,786,53049,1655076953679,1655076953632981,0.0,outlier,0.046019
0,0,0,786,36713,0.0,1,0,6,786,47613,1655076953765707,1655076953765707,0.0,outlier,0.0
0,0,0,786,7887,0.0,1,0,6,786,47613,1655076954115879,1655076954115879,0.0,outlier,0.0
50,19,43,786,3389,3.678133,4,3,6,786,53567,1655076954904641,1655076954792229,228.04424,outlier,0.112412
66076749.96923077,15965,39432,786,9200,22.440664,241,17,6,786,50422,1655076962742608,1655076941245761,1243145.5,benign,21.496847
0,56,56,786,"",1.020244,1,1,1,786,"",1655076955892261,1655076955892159,114.267365,malicious,1.02E-4
0,0,0,786,44492,0.0,3,1,6,786,47015,1655076983863642,1655076983808116,0.0,outlier,0.055526
0,56,56,786,"",1.020244,1,1,1,786,"",1655076979438477,1655076979438397,114.267365,outlier,8.0E-5
0,56,56,786,"",1.020244,1,1,1,786,"",1655076981091056,1655076981090946,114.267365,outlier,1.1E-4
52,34,29,786,5900,5.076406,8,10,6,786,57520,1655076845157586,1655076844493976,319.8136,outlier,0.66361
148.5,12,12,786,5900,2.886842,5,5,6,786,60892,1655076845252721,1655076844598268,69.28421,outlier,0.654453
51.57142857142857,34,29,786,5900,5.056022,7,10,6,786,7416,1655076847039406,1655076846271748,318.52936,outlier,0.767658
64.28571428571429,34,29,786,5900,5.025307,7,10,6,786,13954,1655076848008989,1655076847205417,316.59433,outlier,0.803572
0,0,0,786,17128,0.0,1,0,6,786,47613,165507684862581,165507684862581,0.0,outlier,0.0
105,34,29,786,5900,5.032678,8,10,6,786,59601,1655076846093717,1655076844925373,317.05872,outlier,1.168344
69,34,29,786,5900,5.139898,7,9,6,786,10271,1655076847251071,1655076846671157,323.8136,outlier,0.579914
63,34,29,786,5900,5.127916,7,10,6,786,16904,1655076848413231,1655076847698732,323.0587,outlier,0.714499
42.857142857142854,34,29,786,5900,5.127916,7,10,6,786,21438,165507684917044,1655076848593194,323.0587,outlier,0.577246
49.42857142857143,34,29,786,5900,4.88531,7,10,6,786,23450,1655076849527636,1655076848935404,307.7745,outlier,0.592232
46.714285714285715,34,29,786,5900,5.056022,9,11,6,786,26063,1655076850195213,1655076849329557,318.52936,outlier,0.865656
0,0,0,786,9369,0.0,1,0,6,786,47613,1655076850266046,1655076850266046,0.0,outlier,0.0
0,0,0,786,8082,0.0,1,0,6,786,55179,1655076850521015,1655076850521015,0.0,outlier,0.0
74,34,29,786,5900,5.024276,7,10,6,786,4259,165507684651519,1655076845693494,316.5294,outlier,0.821696
51.142857142857146,34,29,786,5900,5.127916,7,10,6,786,19087,1655076848774803,1655076848183848,323.0587,outlier,0.590955
46.285714285714285,34,29,786,5900,5.09617,7,10,6,786,26226,1655076870258121,1655076869690344,321.05872,outlier,0.567777
79.28571428571429,34,29,786,5900,5.064424,7,10,6,786,28685,1655076870872091,1655076870064779,319.05872,outlier,0.807312
0,0,0,786,12563,0.0,1,0,6,786,47613,1655076871400015,1655076871400015,0.0,outlier,0.0
0,8,8,786,"",3.0,1,1,1,786,"",1655076870970113,1655076870970016,47.999996,outlier,9.7E-5
0,0,0,786,59788,0.0,1,0,6,786,47613,1655076865334277,1655076865334277,0.0,outlier,0.0
56,34,29,786,5900,5.139898,7,10,6,786,56559,1655076865545772,1655076864890247,323.8136,outlier,0.655525
57.57142857142857,34,29,786,5900,5.127916,7,10,6,786,54522,1655076865123189,1655076864432338,323.0587,outlier,0.690851
0,0,0,786,33462,0.0,1,0,6,786,47613,1655076865771789,1655076865771789,0.0,outlier,0.0
0,0,0,786,23930,0.0,1,0,6,786,47613,1655076865905555,1655076865905555,0.0,outlier,0.0
0,0,0,786,1900,0.0,2,7,6,786,55179,1655076847367515,1655076847366832,0.0,outlier,6.83E-4
